B435,eB435,V606,eV606,I814,eI814,Y105,eY105,J125,eJ125,JH140,eJH140,H160,eH160,bright_mag,bright_magerr,stel,fwhm,area,zmax,label
99.0,29.4141,99.0,29.7479,30.908,1.4544,28.1839,0.3931,28.3239,0.6838,28.3445,0.6063,28.4219,0.4394,28.7134,30.4774,0.41,0.256,9.0,6.223,not_spike
28.8489,0.8088,28.3078,0.4262,29.2499,0.8298,27.0437,0.2664,26.7462,0.3388,27.239,0.4366,26.4445,0.1496,26.618,28.5209,0.88,0.227,29.0,6.362,not_spike
29.3249,0.8747,99.0,29.5012,28.2623,0.3028,27.577,0.2769,28.2164,0.7114,29.4121,1.2864,28.4315,0.5055,27.9496,28.9192,0.07,0.467,9.0,5.5,not_spike
28.9468,1.211,99.0,28.5291,28.5938,0.7849,25.114,0.0792,24.9476,0.1191,24.9831,0.1022,25.0028,0.0685,25.0758,27.9692,0.94,0.209,74.0,6.714,not_spike
99.0,29.6066,99.0,29.9777,29.6748,0.6091,28.9344,0.5483,29.2688,1.0328,31.0467,2.2301,31.1058,1.8402,28.4653,30.3252,0.54,0.237,3.0,5.876,not_spike
28.5949,0.7253,29.1025,0.8005,29.379,0.9617,26.7924,0.2288,26.124,0.2235,26.3708,0.2279,26.2059,0.1348,26.1518,29.7076,0.97,0.187,41.0,6.677,not_spike
28.7289,1.0034,28.4678,0.6382,99.0,28.7191,25.376,0.0909,25.0376,0.1134,25.0943,0.1043,25.1605,0.0693,25.1643,27.4329,0.94,0.211,66.0,7.193,not_spike
99.0,28.8398,29.4746,0.9112,99.0,29.1832,26.7921,0.1874,26.7143,0.3004,26.3673,0.1886,26.2396,0.1145,26.3676,28.6244,0.87,0.208,22.0,7.702,not_spike
28.603,0.6346,99.0,29.0835,28.8586,0.6454,27.2945,0.2683,27.7361,0.6081,26.9691,0.2921,27.1011,0.2176,27.1246,29.9821,0.89,0.208,22.0,6.18,not_spike
28.6868,0.5059,99.0,29.6213,99.0,29.6273,30.3588,1.5923,28.425,0.7799,28.8246,0.8532,28.4402,0.481,28.2333,30.3011,0.67,0.34,8.0,6.322,not_spike
29.2689,0.8438,29.6518,0.8625,29.1571,0.6181,27.6068,0.3032,28.0554,0.67,28.109,0.5979,27.7905,0.3293,28.0208,30.148,0.61,0.238,12.0,5.84,not_spike
29.5882,0.9574,99.0,29.6541,31.1891,1.732,28.2594,0.4042,29.0972,1.0987,27.9893,0.4546,28.0404,0.3289,28.5146,29.1684,0.6,0.165,7.0,6.494,not_spike
30.2315,1.4229,29.6829,0.8183,29.6158,0.7781,29.5044,1.379,26.9827,0.3764,26.6349,0.2631,27.6472,0.3713,26.9829,28.0398,0.65,0.254,15.0,8.238,not_spike
26.9947,0.3026,99.0,29.4916,99.0,29.012,27.936,0.3423,27.8168,0.5062,27.8634,0.4263,27.8755,0.3022,27.4157,28.2269,0.05,0.397,13.0,6.229,spike
99.0,27.073,28.9641,1.2637,25.726,0.1611,25.1341,0.1138,25.0581,0.1846,24.5788,0.0972,24.6683,0.0716,24.6856,27.1499,0.0,1.187,230.0,5.455,not_spike
99.0,27.8353,99.0,28.8549,27.2246,0.305,99.0,27.2047,25.1347,0.2199,24.9051,0.1676,24.886,0.0995,24.9956,27.4306,0.02,0.973,62.0,8.674,spike
28.804,2.0801,25.9465,0.1619,23.8687,0.0354,22.789,0.0178,22.5063,0.0241,22.5052,0.0193,22.4101,0.0123,22.4226,27.266,0.55,0.225,275.0,5.692,not_spike
29.0653,1.3636,29.794,1.1799,27.9301,0.4464,26.7537,0.2126,26.4976,0.2935,26.887,0.3157,26.6758,0.1862,26.9007,28.4956,0.0,0.701,31.0,5.808,spike
28.1693,0.6528,30.1151,1.1359,27.4339,0.222,27.0264,0.1978,26.8107,0.272,27.4261,0.3608,27.739,0.3114,27.1745,28.1749,0.08,0.439,15.0,5.52,not_spike
27.3368,0.4734,29.7473,1.1821,26.5137,0.1484,25.2742,0.1131,25.3244,0.189,25.4274,0.1595,25.1542,0.0835,25.2446,27.8979,0.98,0.269,44.0,6.19,not_spike
99.0,28.7651,30.4141,1.1445,29.8895,1.0445,28.1456,0.362,28.1221,0.5744,27.9106,0.3994,27.8537,0.2665,28.2076,29.2428,0.35,0.339,11.0,6.073,not_spike
29.6409,1.7543,28.2307,0.4001,99.0,28.758,26.7357,0.1917,27.8525,0.7175,26.7389,0.2634,26.6799,0.1675,26.8781,28.6244,0.0,0.46,26.0,6.96,spike
28.0403,0.8474,29.0751,0.8498,26.6841,0.1854,25.6241,0.0898,25.4341,0.1309,25.4717,0.1076,25.4375,0.0711,25.5137,28.3607,0.98,0.226,44.0,5.725,not_spike
99.0,28.0808,99.0,29.1123,29.1801,1.0073,27.1801,0.2731,26.7631,0.332,26.8806,0.2909,27.0458,0.2332,27.2438,27.8791,0.0,0.602,30.0,6.219,not_spike
99.0,28.0486,99.0,29.0688,26.3993,0.13,25.6241,0.0835,25.292,0.1124,25.6108,0.1112,25.5035,0.0716,25.4174,27.6975,0.97,0.182,39.0,5.64,not_spike
99.0,27.9291,99.0,28.9234,26.7208,0.1904,25.53,0.0882,25.0997,0.1043,25.02,0.0776,25.2597,0.065,25.1035,27.8463,0.98,0.225,53.0,5.926,not_spike
28.0348,0.619,99.0,29.2957,99.0,28.9038,26.8972,0.2291,27.1057,0.422,27.0226,0.3261,27.1459,0.2496,27.188,28.4697,0.0,0.471,26.0,6.95,not_spike
99.0,27.9625,99.0,28.9976,26.7084,0.1644,25.9069,0.1008,25.7078,0.1455,25.8205,0.1283,25.9711,0.0982,25.8759,27.8163,0.97,0.193,35.0,5.82,not_spike
27.1918,0.6595,26.4311,0.1722,24.0985,0.0305,23.1624,0.0186,22.9995,0.0284,22.925,0.0208,22.9481,0.0147,22.9462,27.2089,0.98,0.203,122.0,5.632,not_spike
27.451,0.4943,99.0,29.0395,27.486,0.3154,26.6078,0.181,26.4574,0.2709,26.8699,0.3026,26.4756,0.1509,26.6509,28.5418,0.0,0.444,38.0,5.609,not_spike
99.0,27.7249,99.0,28.7651,25.6975,0.0891,25.0245,0.0667,24.6027,0.0746,24.8616,0.079,24.7694,0.0464,24.6828,27.4731,0.98,0.166,62.0,5.515,not_spike
99.0,28.5248,99.0,29.5074,27.5169,0.2279,27.2592,0.3174,26.9147,0.406,28.1019,0.7234,26.9704,0.2315,27.2649,28.5308,0.01,0.425,19.0,5.62,not_spike
30.5806,2.206,30.1726,1.087,28.9036,0.6114,27.8965,0.3639,28.073,0.6367,27.9738,0.514,27.2356,0.1903,27.4665,29.0299,0.64,0.382,14.0,5.694,not_spike
28.2289,0.9817,99.0,28.8043,27.62,0.4302,26.3777,0.3131,26.0775,0.4955,26.4903,0.5031,25.7871,0.2245,26.0705,27.384,0.04,0.466,25.0,5.986,not_spike
28.68,0.9027,30.0285,1.0684,28.9716,0.7004,27.2917,0.2419,28.0346,0.6857,27.107,0.2818,27.223,0.2113,27.4857,28.8926,0.12,0.438,16.0,6.116,not_spike
31.2762,3.9514,27.174,0.3141,23.9554,0.0276,23.1634,0.0216,22.7668,0.0246,22.778,0.0215,22.8001,0.0232,22.792,26.8659,0.99,0.205,126.0,5.666,not_spike
30.6951,2.0651,99.0,29.8384,29.1711,0.6183,28.6758,0.5167,27.8014,0.4395,28.8538,0.7534,28.2011,0.3377,28.5519,28.556,0.01,0.302,10.0,5.309,spike
99.0,28.4358,99.0,29.3463,99.0,29.0578,28.9707,0.7973,28.0711,0.6713,27.5132,0.371,27.5043,0.2544,27.8371,28.9502,0.0,0.497,19.0,7.824,not_spike
99.0,28.924,99.0,29.9155,99.0,29.5108,27.1351,0.2292,28.1241,0.7477,27.0158,0.2642,27.3752,0.2466,27.3656,28.4157,0.75,0.116,7.0,6.96,not_spike
26.2307,0.2517,30.5547,1.9932,26.3257,0.1545,25.0242,0.0636,24.802,0.0939,24.7807,0.0709,24.7638,0.0486,24.8147,28.1111,0.98,0.197,59.0,5.955,not_spike
27.0694,0.4869,28.7949,0.7771,25.3629,0.068,24.7281,0.0485,24.6919,0.0789,24.7484,0.0669,24.6632,0.0419,24.7068,28.1754,0.98,0.188,66.0,5.43,not_spike
99.0,28.0257,29.9461,1.3153,28.1934,0.565,26.026,0.2562,26.8284,0.6808,25.5354,0.2336,25.9927,0.2072,25.8335,27.0847,0.19,0.539,23.0,6.346,not_spike
29.3169,0.9806,99.0,29.8766,29.2464,0.6239,28.1719,0.3654,28.4084,0.7046,28.1949,0.4766,27.9348,0.2973,28.3455,29.1892,0.56,0.134,7.0,5.689,not_spike
28.6418,0.8247,99.0,29.4969,27.2577,0.1802,26.8003,0.2169,26.2963,0.232,26.549,0.2414,26.5812,0.1723,26.5917,27.8539,0.92,0.242,17.0,5.44,not_spike
27.1585,0.4089,99.0,29.0133,28.3542,0.6137,27.0954,0.2722,27.3732,0.5411,26.5202,0.231,26.4327,0.1457,26.6011,28.5394,0.0,0.614,37.0,6.117,not_spike
99.0,27.9618,29.2008,0.7145,27.8281,0.4001,26.9279,0.185,27.1185,0.3718,26.9472,0.2557,27.2262,0.224,27.1511,28.7553,0.66,0.272,21.0,5.469,not_spike
99.0,28.1471,29.2415,0.806,28.6115,0.6876,26.4972,0.2304,26.2419,0.3164,26.2184,0.2341,26.4954,0.2036,26.5172,27.7653,0.0,0.543,37.0,6.332,not_spike
26.8279,0.5099,27.8796,0.5302,25.3324,0.0916,24.0373,0.0376,23.6583,0.047,23.661,0.0379,23.6034,0.0247,23.6287,27.7007,0.98,0.178,116.0,5.988,not_spike
99.0,28.4157,30.4439,1.4044,27.6634,0.2927,27.2961,0.2421,27.5894,0.4982,27.2012,0.3017,27.1379,0.1968,27.3784,28.8923,0.0,0.473,20.0,5.035,not_spike
26.0995,0.253,28.5202,0.7461,24.9905,0.0603,24.0296,0.0344,23.7265,0.0451,23.7878,0.0384,23.7167,0.0243,23.7415,27.8302,0.99,0.204,95.0,5.731,not_spike
28.5859,0.8995,29.4177,0.7926,99.0,28.9526,27.6134,0.3201,26.9858,0.3212,26.7019,0.2077,26.7811,0.1513,26.9569,28.8445,0.73,0.266,19.0,7.52,not_spike
28.0974,0.5238,99.0,29.6187,28.9333,0.6077,27.4206,0.3091,26.8452,0.3521,27.222,0.3682,27.0773,0.2416,27.3697,27.8869,0.83,0.187,14.0,6.102,not_spike
29.6703,1.409,28.8788,0.4583,99.0,29.1848,27.1699,0.195,27.4914,0.402,27.5799,0.3542,27.8281,0.3008,27.4077,28.9353,0.71,0.229,13.0,6.65,not_spike
28.3287,0.6961,99.0,29.4036,27.9901,0.3687,26.6143,0.1933,26.7156,0.3476,26.6944,0.3018,26.4992,0.1721,26.7038,28.4119,0.8,0.275,22.0,5.989,not_spike
29.9947,2.4523,27.8352,0.4106,25.5003,0.0792,24.6274,0.0456,24.3759,0.0633,24.5524,0.0595,24.4797,0.0377,24.4431,27.4305,0.98,0.193,72.0,5.572,not_spike
99.0,27.5044,99.0,28.4594,27.2592,0.4171,25.5868,0.1759,25.6209,0.2969,25.0098,0.1577,24.8083,0.088,24.9041,27.4915,0.0,1.283,123.0,7.082,spike
29.4784,1.5863,99.0,29.2086,28.2731,0.5076,27.8919,0.4363,26.7326,0.292,27.4083,0.4002,27.0846,0.216,27.1334,28.009,0.0,0.544,20.0,5.569,spike
31.3228,2.5073,99.0,29.9169,31.0706,1.7828,28.6701,0.4694,28.0292,0.4697,28.0218,0.3787,28.3918,0.3549,28.6084,28.9704,0.12,0.292,8.0,6.176,spike
99.0,28.0432,99.0,29.068,99.0,28.7297,27.0591,0.2382,26.9875,0.3707,26.895,0.2784,26.6387,0.1549,26.8194,28.6742,0.0,0.49,18.0,6.785,not_spike
26.079,0.3815,27.2416,0.4474,23.5249,0.0267,22.0205,0.0152,21.7252,0.0195,21.6405,0.0164,21.7462,0.0146,21.6571,26.1874,0.98,0.219,311.0,6.052,not_spike
28.8374,1.0063,29.7118,0.9684,27.8045,0.3269,26.9625,0.1938,27.1038,0.3633,26.5735,0.1889,27.2759,0.23,26.8023,28.3764,0.0,0.482,23.0,5.591,not_spike
99.0,26.6956,99.0,27.6836,27.1272,0.6812,24.313,0.079,24.1536,0.1201,23.7206,0.065,23.5273,0.0371,23.5657,27.1753,0.0,2.995,403.0,7.177,not_spike
28.3033,0.8297,29.6325,1.018,26.262,0.1039,25.8558,0.1213,25.5709,0.1634,25.8646,0.1734,25.9661,0.1319,25.7632,27.5446,0.97,0.227,31.0,5.518,not_spike
99.0,27.8006,99.0,28.8186,99.0,28.4492,27.9106,0.5934,26.6088,0.376,26.1371,0.1985,25.6768,0.0959,25.782,28.2638,0.0,0.952,53.0,9.516,not_spike
99.0,27.6007,29.1422,1.0612,99.0,28.2252,26.4469,0.2232,25.6405,0.1935,25.3089,0.1175,24.7926,0.0514,24.8466,28.0788,0.0,0.896,86.0,7.948,not_spike
99.0,28.1376,99.0,29.1778,99.0,28.7721,27.6103,0.3596,27.2474,0.4436,26.1756,0.1543,25.9315,0.086,26.0249,28.6416,0.01,0.465,32.0,9.516,not_spike
99.0,27.6786,27.0532,0.2298,24.9187,0.0514,24.1072,0.0321,23.8809,0.0456,23.8776,0.0365,23.926,0.0258,23.9154,27.5415,0.98,0.21,86.0,5.542,not_spike
29.686,1.7576,28.3043,0.4074,27.6335,0.3322,26.1249,0.1109,26.292,0.2124,26.1764,0.1575,26.2167,0.1097,26.2484,28.5461,0.96,0.244,27.0,6.14,not_spike
99.0,27.9172,99.0,28.8675,26.0355,0.1103,25.3383,0.0738,25.5563,0.1504,25.4102,0.1063,25.2977,0.0654,25.3673,28.3145,0.97,0.185,51.0,5.89,not_spike
99.0,28.1592,30.6734,1.8071,27.5777,0.3372,26.5372,0.1493,26.6354,0.2732,26.4923,0.194,26.4697,0.1304,26.618,28.7048,0.92,0.266,26.0,5.74,not_spike
28.0782,0.8699,29.9939,1.4167,26.6795,0.1852,26.4561,0.1761,26.618,0.3307,26.2981,0.2096,26.2236,0.1318,26.3736,28.4468,0.0,0.631,44.0,4.91,not_spike
27.6849,0.6057,29.1897,0.8189,26.8218,0.1803,25.9703,0.1103,25.8566,0.189,25.9174,0.1448,25.8838,0.1022,25.9967,28.3977,0.97,0.197,35.0,5.61,not_spike
26.6074,0.7463,25.3011,0.1261,22.3062,0.0121,21.2663,0.0067,21.0777,0.0099,21.0201,0.0077,20.9768,0.0052,20.982,26.7786,0.98,0.197,497.0,5.669,not_spike
27.831,0.4845,99.0,29.4041,27.8163,0.3069,27.5652,0.2941,26.9841,0.3044,27.4973,0.3728,27.2908,0.2171,27.4086,28.2093,0.13,0.426,13.0,5.133,not_spike
99.0,28.666,99.0,29.6634,29.8375,1.0634,28.3008,0.4211,-99.0,0.0,27.7492,0.3718,27.551,0.2212,27.8292,29.1656,0.04,0.367,10.0,7.228,not_spike
99.0,27.4219,26.7971,0.2145,24.335,0.0359,23.3995,0.0209,23.1624,0.0289,23.2515,0.0253,23.1888,0.0165,23.1922,27.0833,0.98,0.215,106.0,5.633,not_spike
99.0,28.5149,31.2674,2.0061,29.7117,1.1289,26.7835,0.2325,27.3459,0.5945,26.6722,0.2997,27.3306,0.3467,27.0798,28.3382,0.02,0.513,21.0,6.65,spike
29.3379,1.6,30.7523,1.9797,29.0663,1.0398,26.9102,0.4496,26.083,0.4537,25.0012,0.1515,24.7787,0.0917,24.8788,27.4165,0.05,0.472,51.0,9.511,spike
28.9557,1.1915,99.0,29.1466,28.8423,0.8198,26.2721,0.1975,27.6485,1.1443,25.5308,0.1572,25.6575,0.1557,25.7147,27.5491,0.85,0.349,34.0,7.048,spike
99.0,27.5688,-99.0,0.0,26.4803,0.2034,25.9979,0.2005,26.1613,0.3442,25.7021,0.2039,25.5121,0.1119,25.6369,27.9226,0.0,0.731,90.0,5.191,not_spike
26.9684,0.4692,26.8379,0.2016,25.3237,0.0752,24.3762,0.0409,24.178,0.0591,24.2246,0.0492,24.0791,0.0292,24.1091,27.9917,0.98,0.212,86.0,5.573,not_spike
27.0776,0.3109,99.0,29.2666,29.5308,1.123,27.3873,0.2888,26.4309,0.2293,27.2256,0.3382,26.961,0.1909,26.7218,28.0027,0.0,0.542,25.0,6.679,not_spike
99.0,28.0383,31.0227,2.0929,27.8043,0.3902,26.9558,0.2301,26.8212,0.3393,26.8387,0.2796,26.8059,0.1858,27.0302,28.6284,0.01,0.299,19.0,5.608,not_spike
99.0,28.0593,31.261,2.3616,27.5911,0.3522,26.6592,0.1853,26.2787,0.232,27.1111,0.3587,26.5567,0.1589,26.5742,27.8362,0.0,0.685,38.0,5.616,spike
99.0,27.8588,30.7968,2.0487,27.3014,0.3062,26.6473,0.2071,26.4264,0.2862,26.6162,0.2703,26.5254,0.1722,26.7302,28.4372,0.0,0.746,39.0,5.462,not_spike
28.6572,0.8348,29.1476,0.5412,99.0,29.2843,26.1654,0.1751,26.5967,0.326,26.9599,0.4203,26.5691,0.1973,26.3743,28.0576,0.96,0.14,11.0,6.95,not_spike
99.0,27.5516,26.8035,0.1967,25.1709,0.0673,24.1921,0.0364,23.9709,0.0515,23.9659,0.041,23.9321,0.0273,23.9601,27.917,0.99,0.184,89.0,5.653,not_spike
28.9482,1.3083,99.0,28.9977,99.0,28.5767,26.854,0.2387,26.8478,0.3919,27.672,0.592,26.3881,0.1507,26.5631,28.4559,0.0,0.709,33.0,6.95,spike
29.8104,1.6485,31.8684,2.5512,27.49,0.2355,27.1352,0.2189,28.3848,0.8549,27.3831,0.3589,27.3078,0.23,27.4096,28.7628,0.18,0.309,20.0,5.44,not_spike
99.0,28.3198,28.7787,0.5206,27.4174,0.2524,26.8376,0.173,26.755,0.2699,27.2941,0.3345,27.2298,0.2183,27.0434,28.7443,0.09,0.412,20.0,5.284,not_spike
99.0,28.4465,28.4296,0.3648,26.4886,0.1052,25.7643,0.1253,25.6898,0.2284,25.8394,0.1985,25.9983,0.1608,25.906,28.0452,0.94,0.231,21.0,5.625,not_spike
99.0,28.3773,99.0,29.3898,27.7065,0.2934,27.0806,0.2003,26.9459,0.3,27.8377,0.4784,27.1218,0.191,27.3264,28.8143,0.01,0.355,19.0,5.56,not_spike
29.8342,2.049,99.0,29.0055,27.1592,0.2506,25.7851,0.0938,25.5844,0.1357,25.7876,0.1287,25.8291,0.0901,25.7395,27.7739,0.98,0.2,37.0,6.09,not_spike
99.0,26.8549,27.3281,0.6562,25.1415,0.1138,24.368,0.0676,24.1826,0.1002,23.9829,0.0668,24.0814,0.0493,24.054,26.9771,0.0,0.732,314.0,5.567,not_spike
99.0,28.2865,99.0,29.2826,29.3345,1.01,27.1262,0.2451,27.0952,0.3896,27.1065,0.317,27.0252,0.2099,27.2856,28.7029,0.0,0.533,25.0,6.264,spike
99.0,27.6443,99.0,28.79,27.4927,0.4102,26.2063,0.1583,26.0599,0.2324,25.9831,0.1806,26.138,0.1367,26.1999,27.8388,0.0,0.354,40.0,5.94,spike
-99.0,0.0,34.007,4.7093,28.3647,0.5074,27.123,0.2202,28.0134,0.6924,27.3124,0.3417,27.1274,0.2045,27.3796,28.8361,0.0,0.51,23.0,6.09,spike
26.6672,0.2981,99.0,28.858,27.2973,0.3118,26.7098,0.2317,26.7799,0.3971,26.0597,0.1833,26.0666,0.1229,26.2052,28.3699,0.01,0.563,28.0,5.528,spike
99.0,28.0704,99.0,29.1906,99.0,28.7949,27.544,0.3262,28.6577,1.0949,27.9989,0.5992,28.1122,0.4723,28.0124,28.6825,0.0,0.445,24.0,6.95,not_spike
99.0,28.7473,-99.0,0.0,28.914,0.4917,28.5185,0.415,28.7495,0.7772,28.1929,0.4315,28.026,0.2705,28.3871,29.3969,0.47,0.293,6.0,4.51,not_spike
29.0779,0.9637,99.0,29.6979,28.0972,0.3086,27.4046,0.284,27.3718,0.4404,28.0909,0.641,27.4202,0.2789,27.7902,28.7156,0.71,0.26,13.0,5.366,not_spike
99.0,28.0767,30.3812,1.5914,28.0102,0.4744,26.9858,0.2471,27.0011,0.4051,26.7676,0.2822,26.7981,0.1943,27.0349,28.5675,0.1,0.43,14.0,5.698,not_spike
27.4439,0.5653,28.4749,0.5823,25.828,0.093,25.1677,0.064,25.0137,0.0963,25.1499,0.0862,25.0845,0.0549,25.1194,27.5955,0.98,0.185,56.0,5.47,not_spike
99.0,27.8378,28.9245,0.795,31.7229,3.3231,26.2776,0.2421,27.2218,0.8455,27.6423,0.8789,26.0432,0.2129,26.3083,27.7038,0.0,1.087,62.0,6.66,not_spike
99.0,28.5595,29.3839,0.6636,28.2444,0.3885,27.4123,0.2408,27.4769,0.434,27.6412,0.3824,27.7997,0.3176,27.7223,28.9247,0.0,0.351,17.0,5.339,not_spike
99.0,27.8447,99.0,28.8334,99.0,28.4498,26.8183,0.349,26.6767,0.5183,26.3407,0.3404,26.2097,0.2102,26.4705,27.8857,0.0,0.871,36.0,6.88,not_spike
28.5067,0.6197,99.0,29.7548,28.3704,0.3526,27.8489,0.2715,27.7925,0.4244,27.9103,0.3799,28.8925,0.551,28.2118,29.2152,0.46,0.318,8.0,5.62,not_spike
99.0,27.8078,29.2409,0.9957,31.1696,2.8371,26.392,0.3093,25.9767,0.4619,25.9495,0.3322,25.6899,0.2123,25.954,27.354,0.0,0.827,67.0,7.229,not_spike
99.0,28.5057,99.0,29.5851,28.2561,0.3849,27.8792,0.3177,28.7405,0.9118,27.663,0.358,27.7833,0.2712,28.1457,29.1508,0.02,0.377,12.0,4.998,not_spike
26.4893,0.4125,28.6703,0.9387,28.2689,0.9314,25.4229,0.2028,25.614,0.4849,24.7081,0.1716,24.8363,0.1457,24.912,26.6244,0.0,1.089,90.0,7.048,not_spike
27.2247,0.573,28.5269,0.6894,25.4375,0.0761,24.6991,0.0494,24.5038,0.0722,24.4822,0.0565,24.466,0.0378,24.5051,28.0939,0.97,0.202,75.0,5.505,not_spike
99.0,28.2586,99.0,29.2357,28.5214,0.6111,27.7768,0.6598,27.0913,0.7487,26.4254,0.3756,26.4954,0.2869,26.8864,27.7938,0.03,0.613,31.0,6.027,not_spike
28.4302,1.1103,28.7271,0.7014,26.5539,0.1786,25.8714,0.1149,26.0143,0.2189,25.8914,0.1585,25.8024,0.1005,25.9131,28.336,0.0,0.478,55.0,5.43,not_spike
28.4651,1.017,27.9114,0.3377,26.7385,0.1747,25.7063,0.0874,25.7148,0.1499,25.6318,0.1117,25.729,0.081,25.7563,28.0451,0.98,0.197,39.0,5.74,not_spike
99.0,28.7782,30.9059,1.4735,28.5617,0.4133,27.6723,0.285,27.6792,0.4544,27.4953,0.3289,28.6363,0.5648,27.9694,28.6233,0.53,0.178,8.0,5.429,not_spike
99.0,29.2751,28.4417,0.3269,27.8099,0.1518,27.4518,0.233,27.4666,0.3895,27.5035,0.3369,27.4687,0.2342,27.7489,29.004,0.72,0.223,15.0,5.49,not_spike
99.0,28.8009,30.2866,1.5066,99.0,29.4416,30.5564,2.1798,27.3831,0.5254,26.9469,0.3263,26.1478,0.1144,26.2756,28.5338,0.0,0.633,38.0,9.886,not_spike
31.9829,3.1087,28.6276,0.5138,27.05,0.1111,26.1899,0.1181,26.2126,0.1995,26.04,0.1432,26.1094,0.1048,26.205,28.1667,0.97,0.238,30.0,5.52,not_spike
28.8783,0.5936,28.4642,0.3572,27.8571,0.1713,27.3455,0.2304,27.5873,0.4475,27.1776,0.2819,27.4003,0.2286,27.2017,28.6138,0.7,0.41,13.0,5.87,not_spike
29.0974,0.9319,30.4117,1.3463,27.2849,0.1521,26.5423,0.1666,26.4792,0.2699,27.1412,0.3793,26.3904,0.143,26.5061,28.2398,0.0,0.525,23.0,5.87,not_spike
99.0,29.6551,30.238,0.7093,30.6322,0.9696,26.9403,0.2381,27.1891,0.4625,27.5759,0.5277,26.432,0.1606,26.6205,28.4255,0.93,0.146,7.0,6.934,not_spike
29.9371,1.2581,99.0,29.7106,27.7261,0.1755,27.0032,0.1959,26.8056,0.2792,27.2621,0.3351,27.3904,0.2573,27.1824,28.1375,0.0,0.561,26.0,5.69,not_spike
99.0,29.1333,29.0574,0.4521,27.2089,0.1053,26.8836,0.177,26.7375,0.2637,27.3162,0.3447,27.0069,0.1885,25.9041,28.4564,0.81,0.251,22.0,5.82,not_spike
99.0,28.3589,30.9431,2.0668,26.3685,0.0946,26.0839,0.1564,25.6926,0.1915,25.7139,0.1634,25.495,0.0923,25.5959,28.1245,0.0,0.829,83.0,5.63,not_spike
99.0,29.5675,99.0,30.149,29.3391,0.4248,27.9574,0.3819,27.7688,0.5621,27.5319,0.3857,27.8571,0.3583,27.7901,28.9771,0.71,0.323,11.0,5.94,not_spike
28.8946,0.5293,29.5844,0.6957,28.7713,0.3023,27.9329,0.307,28.3167,0.6557,28.0025,0.4474,28.0109,0.3178,27.7419,28.856,0.01,0.401,13.0,5.95,not_spike
99.0,29.4626,99.0,30.1277,28.6008,0.2624,27.8271,0.2838,27.3237,0.3205,27.5098,0.3094,28.1868,0.3703,27.7804,28.4842,0.71,0.24,11.0,6.13,not_spike
99.0,28.9646,99.0,29.4696,29.144,0.7299,28.8046,0.742,27.8904,0.6034,27.7928,0.4776,27.759,0.3397,28.2562,28.8463,0.0,0.464,19.0,5.532,not_spike
99.0,29.1175,31.2666,1.8703,28.6767,0.4601,27.5173,0.3774,27.3916,0.5268,27.8923,0.674,27.0956,0.2413,27.4063,28.6056,0.02,0.401,17.0,5.899,not_spike
99.0,27.8672,30.6407,2.3424,26.6701,0.2469,99.0,27.1387,25.3276,0.3033,25.1667,0.2074,24.8214,0.1135,24.9482,27.2159,0.0,1.207,124.0,9.131,not_spike
99.0,28.9807,29.6529,0.8436,28.078,0.3176,27.3372,0.252,27.4921,0.4462,27.2326,0.3186,27.8843,0.361,27.6659,28.7948,0.01,0.524,15.0,5.36,not_spike
99.0,27.9183,99.0,28.4103,26.3959,0.175,25.8346,0.1538,25.9681,0.2809,25.4539,0.1554,25.4916,0.1113,25.6156,27.9081,0.0,2.03,99.0,5.353,not_spike
99.0,28.8172,28.4816,0.4066,27.7916,0.279,26.7294,0.1652,26.9863,0.3293,26.8754,0.2547,27.1888,0.2287,26.9243,28.6904,0.28,0.347,19.0,6.06,not_spike
29.9824,1.0798,99.0,29.9442,28.7146,0.3698,27.6976,0.4731,27.84,0.781,28.9511,1.2389,27.4144,0.3668,27.9726,28.404,0.67,0.29,9.0,5.567,not_spike
99.0,28.7565,99.0,29.2979,-99.0,0.0,27.5659,0.367,30.2846,2.443,27.1012,0.3486,26.6181,0.1678,26.8167,28.5603,0.0,0.65,26.0,4.804,not_spike
99.0,28.6385,99.0,29.3608,27.9244,0.3739,27.232,0.2441,27.2425,0.3975,28.0974,0.6241,27.1768,0.2261,27.4628,28.7653,0.0,0.409,21.0,5.81,not_spike
99.0,28.2551,30.4073,1.9366,27.6256,0.3631,26.2897,0.1696,26.838,0.4292,26.3797,0.2514,26.3511,0.174,26.4909,28.2194,0.0,0.758,40.0,6.19,not_spike
99.0,28.7004,28.7421,0.5417,27.4482,0.2368,26.4431,0.1464,26.6425,0.2848,26.5779,0.2231,26.8275,0.1956,26.6124,28.5442,0.0,0.434,27.0,6.06,not_spike
28.0502,0.3449,30.1776,1.0138,99.0,29.4937,26.423,0.2012,26.686,0.3531,26.6236,0.2874,26.1428,0.1623,26.3336,28.1243,0.89,0.142,11.0,6.96,not_spike
29.2117,0.6811,99.0,29.9018,29.9756,0.9228,27.4828,0.2252,27.1938,0.2896,28.3479,0.5702,27.47,0.2213,27.5899,28.4807,0.72,0.155,7.0,6.65,not_spike
99.0,28.5483,99.0,29.0689,99.0,28.8384,27.8828,0.5525,27.8519,0.7969,26.5875,0.2749,26.0244,0.1184,26.1573,28.3709,0.0,0.47,33.0,9.883,not_spike
